topic_id,sample_type,position,question,cosine_similarity,question_sha256
32,boundary,2,"Como meu namorado fez vasectomia há três meses e ainda não fez espermograma, ainda há risco de gravidez?",0.7977043986320496,824065cdcf9da7b7417b610d694c5939f355a86ab4ba5985c405517660137ed9
32,boundary,3,"O que fazer se minha filha não tem NISS, NIF nem utente em Portugal?",0.8328120708465576,c9a5ea5bd8fad84e1adbee0fc5a7a6a130912eaa41796a349a0be9b65b980923
32,boundary,4,É muito perigoso engravidar após uma cesárea feita há 1 ano e 5 meses?,0.8394004106521606,65c22df4a13b0c291140a7f0671ab63cf9fb42ad48f3b5a271059d9ca12e53e5
32,boundary,5,Por que vocês não voltaram para casa depois de colocar o miso?,0.8480521440505981,d00a0631c7c2b9a1589e962dba5484d3d9659c304ee664c056b41da85069c165
32,central,1,O que um bebê com 7 meses precisa conseguir fazer?,0.9721101522445679,f4b49f469b37f8adb0df0978d025a0fee996d5502474599a1944cb0acfdbc3ad
32,central,2,O que um bebê de 7 meses precisa conseguir fazer?,0.9712281823158264,7f52cb0aa39ef81e7fe38eb5266d3602133edb1d6e55cc8e47e387df2741b22f
32,central,3,"É normal uma bebê de 6 meses ainda não responder, mas prestar atenção quando os adultos falam com ela?",0.9629978537559509,e20cd064102aa352f4b6be210cf609dec66a256fd9ff5459918254ee02869774
32,central,4,Como foi esse período até os 11 meses de vida do bebê?,0.9622440934181213,af0a0ac2ff5ae8f211aa4e2b0eb7e65b96fbf8716f125e9ff6d4c5fcdef46b03
32,central,5,Você comentou esse comportamento da bebê com o pediatra?,0.962045431137085,36270117ff5639315cc02c329a4da2db04843d4e5bca8044c64f8f0849908752
33,boundary,1,Como saber se o bebê está chorando muito e se está com febre?,0.8613981008529663,850a2998ec386939b274a7b76391b327456a3347d63b6055a1e874ab29175fca
33,boundary,2,"A música ""Eu e minha casa"" foi feita para descobrir o sexo do bebê ou para saber se eram dois bebês?",0.8730939626693726,aa2b9e9671ea7dbcca15b271206a28f3a6de7cb8619b405b9e3b4c349cd4fdc7
33,boundary,3,Como saber se o bebê está satisfeito ou com a barriga cheia após mamar?,0.8774365186691284,18b4481834655121696967f797f771cb54bdb84a93e35725eaac5d076a33bdba
33,boundary,4,"Por que, ao dizer que o bebê é menino, a minha probabilidade de acertar também é de 50%?",0.8891397714614868,4388d7822dddf22a66c6439a6f50f55b0507e64450b827dd9d61d1bfd516cd09
33,boundary,5,Há notícias sobre a grávida e o bebê?,0.891460657119751,b36646ba1962f3af03f87badd7b5adb4633fa26ede18520f696eea14d9073928
33,central,1,O bebê pode ser menino ou menina?,0.9939873218536377,6897ab57c8a6ee1694adbf11a1a6b3c8263029901c3ebf46ee89278564aca966
33,central,2,Será que o bebê é menino ou menina?,0.9938870072364807,1f1e78c540175c7035eaad3662e9655fa1912e05a2eec3ab3e36fcc209730d8f
33,central,3,Você sabe se o bebê é menina ou menino?,0.9918544292449951,b25993d07be2fde9b30b04ba155eb60270e5fc33a7e9c5c953445831813bb3e2
33,central,4,A bebê é menina ou menino?,0.9912803769111633,94fc27a37bfa548fbd68df71b68639af2c6370eecfcebdab651022a9e722873f
33,central,5,O bebê será uma menina?,0.9909924864768982,10ae5057e9c592f4611e18eefc9c74fcc702d193656667c2513865396d156d5b
34,boundary,1,Quem diz que é melhor matar para não morrer de fome realmente pensa no que está dizendo?,0.838305652141571,75559fbdfadc851da84e71547f21bd1f40c503b0a9f3831921c409384fa88733
34,boundary,2,Os testes juntos na caixinha podem se contaminar?,0.8397895693778992,649e08e4fd2d6d64b7497c08fb9a14fa2bcc062a9d8177ae7a6e0935d5b0f28a
34,boundary,3,Vale a pena ter outro filho diante do risco de passar por um parto normal doloroso?,0.8577760457992554,8a2df4af95d409476e7e59e7917fa8a1b4f48d1ee633bee2c6892886cc64df8c
34,boundary,4,O que significa dizer que vai ter que passar por tudo isso de novo no parto?,0.8772547245025635,ee46f75a7c7b02537bdcb65c662a9fae13dd5acc03938bbfe98ad42afddd8d02
34,boundary,5,"Se Ketlin estiver grávida, o Void é o pai do bebê?",0.8785094022750854,252a9052489951c67ec07eec1d8f2968bef913eaaf351310943eddea1bee5d88
34,central,1,A Ketlin está grávida de verdade?,0.9785032868385315,5dd2183b79504fdb29fe61d0b511c56fca9fc4f00c611c02eb7fb2c00ef0482a
34,central,2,Será que a Katlen está grávida?,0.9742798209190369,9cc48100932318b7c69fa9b166d748320ed066aae92e19df3396b3854f820b5f
34,central,3,Ketlin está grávida de verdade?,0.9735768437385559,9cc388beb003cad4abd12de55b728ebb605d09a0f6d77b6a65a3bda1e4974bfb
34,central,4,Ketlen está grávida novamente?,0.972726583480835,6432e8855405c5310e4e21c45e93437a413b7a6c6f3404d9cac6149398e21073
34,central,5,A Katlen está grávida de verdade?,0.972457766532898,ffb364c5dd45377d816f98e44c0b7609e5e86755f4d8e8b28804270596143637
35,boundary,1,Posso estar grávida?,0.9101480841636658,8e3ca2956456263a43d903ab5fd2d470402a4453bc65398fa8628be116e26416
35,boundary,2,"Mesmo usando DIU e tendo menstruado duas vezes no mês, a dor na parte baixa da barriga e o inchaço podem ser sinal de gravidez?",0.9308102130889893,298225211cdaad131e320412e9ffb0321eb342310f9cf0c85c2e74ab1e4b25be
35,boundary,3,"Se, sete dias após a relação, o aumento e a sensibilidade nos seios da namorada podem ser sinais de gravidez?",0.9339094758033752,70bcd870a2773b26f211c461f599e4a97276243d017b19d89cae6f4b56357b50
35,boundary,4,Como diferenciar os sintomas de gravidez dos sintomas da menstruação e dos efeitos colaterais do anticoncepcional?,0.9379891157150269,5aec8f0bafc6589f62c1cdc4278ffa5d0c27c3f9b4096c4faa44eb97e62fc271
35,boundary,5,"Mesmo sem sintomas de menopausa e com ciclos sempre normais, a ausência da menstruação pode ainda ser sinal de gravidez?",0.945818305015564,f95f41e93259595a377fac00de76ccdb90f0f53f366d2eb95947c26ff469bdbc
35,central,1,É possível estar grávida mesmo tendo ficado um mês sem menstruar e depois ter vindo uma menstruação em pouca quantidade?,0.9906372427940369,550840276e63a12623728272cb871a700cb8c16856dda9b1aa63b89ce53b1b0e
35,central,2,É possível estar grávida se a última menstruação foi em 10 de janeiro e não veio em fevereiro nem em março?,0.9902310967445374,8b3845c9e41aab9329b04a23bd2bfd685d06b31e07f3d1b16ca914447d6e0720
35,central,3,"Com a menstruação atrasada há um mês, posso estar grávida?",0.9901784658432007,7bd0e0a70e017f84d9731d7f8297ad547b9c06202a146af4bafa726fbce0a655
35,central,4,"É possível estar grávida quando a menstruação já atrasou novamente, depois de no mês anterior ter descido com 7 dias de atraso?",0.9901567101478577,3604e4f2230547a0716469abf59924847a184191bb37f54329754cc08c21b8b4
35,central,5,"Se a menstruação veio no dia 1º de setembro e até agora não desceu, posso estar grávida?",0.9899260997772217,381d65c39ecf46cb50c184271f3d4f586cb79dcd9a1638209ca0624c4588b958
36,boundary,1,O que devo fazer se estiver saindo da minha região íntima algo branco com aparência de sangramento arterial?,0.82967609167099,faebaae8bd1855ebdd0b37632ff78e300feb8f3656c4d1e55d8f84c5c26ff4aa
36,boundary,2,Essa dor é normal?,0.8373715877532959,6fa08b713c96d9738815492d1a29cab4f907c638509cf24fd3345d9a5a7f84c7
36,boundary,3,Você disse que isso funciona para todas as mulheres ou para a maioria delas?,0.8441665172576904,c796b84caf67a32a463390855b492ec82b1b6b952f07d6feda37f70d8195dea2
36,boundary,4,As mulheres inférteis também agradecem?,0.8447864651679993,831b770e124f2ab2cad65c11297b078d5c25f252645d5a6c9000c7fe7521aa3d
36,boundary,5,Você é quem precisa sentir uma dor pior do que ser queimado vivo?,0.8466940522193909,dedc4c0f51ab55fc3211f9d83f3b1e664652cb819f3c8a1fd4e72dec6895b781
36,central,1,É comum não sentir tanta dor durante o parto?,0.9854120016098022,c6c32f52ac89e4997ed8968407e3bf0d8a2350f44fef06e777b4cb03fd391391
36,central,2,A dor do parto é insuportável?,0.9838466048240662,fec7f31c4b9fba71b4597676c822668564becbd7a9bd57e7476b873a7ee4da12
36,central,3,É verdade que a dor do parto é insuportável?,0.9836828112602234,21d4dce704f8f0c2c455688a11844a917eeb51b362d451497218feedbeb6b249
36,central,4,É normal não sentir dor durante o parto?,0.9834032654762268,4a59c36d7d8d7ff05a5003100a6d6907cf57ef0693b71dde21fdbe0568436d87
36,central,5,Esse tipo de parto sem dor é fácil assim para todas as mulheres?,0.982011079788208,574c7035d233ea69a8d7ee815b2bc4e64e0d6cbfcb045d375cde39166b668e3b
37,boundary,1,O líquido amniótico pode aumentar depois de ter caído para 8 com 18 semanas de gestação?,0.8405328989028931,ef4c3cf708d08015aa6841929ea4cdfc71e817d878907992aed71bb877800bc6
37,boundary,2,"O líquido amniótico de uma gestante com 18 semanas, que caiu para 8, pode aumentar novamente?",0.8685688972473145,cb3c9bf71e25fd9f68e4c91dd664ee7f0a55dc6139cf604cf7113494ada9dfc7
37,boundary,3,"Seus seios não doeram, mas pareceram aumentar um pouco e ficar mais moles?",0.8745787143707275,5c87939cf6fd864a191542856fec5d979f198a6e26c65bd44b1faac43ea65620
37,boundary,4,A ausência desse hormônio significa que as mães não amam o bebê ou que o vínculo com ele fica mais fraco?,0.8775618076324463,bc354cff965182415862865a105c39d1be7daf21d5e312f476a2ed90f28800b4
37,boundary,5,"Uma gestante de 40 semanas, com hipoplasia mamária e SOP, pode estimular a saída de colostro com a bomba?",0.8827990293502808,68deb152bfc4cc8c0acf56d3cf8cacd57c34419876cef0f400905417d8f32834
37,central,1,Como posso aumentar minha produção de leite materno se tenho pouco leite e consigo amamentar pouco?,0.9849857091903687,90ace0a11dfd230535da3b430fb33a50577255bbbbb97e807f3cf2a32849236e
37,central,2,Como aumentar a produção de leite materno quando estou sem leite no peito?,0.9822695255279541,0690a37b6214c6f854d7d166303155c6ef70d66d914ec838ca4f9f89e420fec8
37,central,3,Como posso aumentar a produção de leite materno?,0.9821346998214722,a40a4ef47a7bce23c0e380ce590e2528975ae1172fb984c7e6ba9943cc2c37fe
37,central,4,Como posso aumentar a produção de leite materno para conseguir amamentar meu bebê até os 6 meses?,0.9818633794784546,deb4c5f2684d5830ace87f5b1ce29bb3de4526e5818240db19331c4aab66d6f5
37,central,5,O que é bom para aumentar a produção de leite materno?,0.9816182851791382,45fca1ed1637444b4d753399dfb3481f7e640ae397801765d34e5e2966eb20b8
38,boundary,1,"Qual é o valor real da maternidade São Luiz Star, já que o custo não seria de apenas 19 mil reais?",0.8349199295043945,2917429ffa5b37d1341c876e9d49251030b0dfbe2c4605692bacdf2e25c0ac9b
38,boundary,2,Ela está grávida mesmo com apenas 15 anos?,0.8673384189605713,41055c0c512c11bcb2f0498b6983c5aa93041c5753b7aaa8f10bdcdbc623c45f
38,boundary,3,Como você engravidou tão rápido?,0.8707153797149658,f9092ea8a94ddfc2f8ee7034cb7fa9f0e094466c7255694da1c723e95822781e
38,boundary,4,Ela está grávida mesmo sendo adolescente?,0.8710452914237976,4221d9dfc947152ec08cd7fa26f689c593f1cd3d03e66b640396078e85b57950
38,boundary,5,A barriga mostrada por Giovanna Alparone é real ou de silicone?,0.9103531837463379,4116dc1ca3042729f8da89511bc7d098d91d4d2377aa5f59c7b94dfbcd3fc8c4
38,central,1,É verdade que Giovanna Alparone está grávida?,0.9927478432655334,69d1d69f5066db30870ceb1e11a9b4f7b87d9f1a084d08e2945528adac906e7d
38,central,2,A Giovanna Alparone está grávida de verdade?,0.9925298690795898,9178e7a0779be08430711fa7d6cb066f5382d7be4ef398fc7814d64524049c88
38,central,3,É real que Giovanna Alparone está grávida?,0.9924494028091431,ac79266e606a17e837b6359374d019f7a5cd512bc78b4f01c9b6d50353a28e7c
38,central,4,Giovanna Alparone está grávida mesmo?,0.9920819997787476,701df68afc6fb4a5a3198ce94bdf66d10a1c480ee5198c0bd632f2caf728481e
38,central,5,É verdade que a Giovanna Alparone está grávida?,0.9918813705444336,01be2375bc9352581aae80812b39c188d881341f53312e82ca15a0c9fc239f40
39,boundary,1,Um bebê de 4 meses com hérnia já foi levado ao médico para avaliar a melhor forma de resolver o problema?,0.8260026574134827,da2160df0df92a38c6a181974959371298b0131998bb59c226a7d9e4c983504b
39,boundary,2,"Depois, os 5 minutos devem ser divididos em 5 minutos em um seio e 5 minutos no outro?",0.8344281911849976,fc875d019d4605397569fedd2c9fecdffa9da69048ab722cbb9803b993096b68
39,boundary,3,Esse silicone libera algum material tóxico durante a esterilização?,0.8370493650436401,f1961d186188b5e78a7c7e1f446c026c7363dabead0936c7d00b9cd141f52a2b
39,boundary,4,Demorou cerca de quantos minutos para a tremedeira se estabilizar após o parto?,0.8401753306388855,4ad7907696974d579187cd1f302b9f609beb5f8bded41d63b5f290b8612010af
39,boundary,5,Esse silicone libera toxinas?,0.8501225709915161,12b3ea5a9084eb68a98034280ebb262d39f6ca178215634e4db81cc0c1053853
39,central,1,Como carregar a bombinha de tirar leite?,0.9787614345550537,1a7f74f569fb76cebee6f9af43d371c3404c90f7d48fef64f7f9ed269c736b3b
39,central,2,Por que a bomba de leite está retirando bem pouco leite?,0.9754327535629272,2aee25cced5007d942aa6208ec25109b672d9a9368a1e29d22ea14889b9cdbf8
39,central,3,O que estava acontecendo com a sua bomba elétrica de tirar leite quando ela também não fazia sucção?,0.9734673500061035,004c0cae648b032d0ee9874880a796955e8377c9ed7fd02f1c349570c7873875
39,central,4,"Como usar a bombinha de tirar leite para conseguir extrair leite, se ao usar não sai nada?",0.9731760025024414,27d3f392fae08a42ce3b4087ad6215ddcecdea7ce7f0b111fe71054f9db45374
39,central,5,Estou usando a bomba de extração de leite de forma errada?,0.9719347953796387,2b1682d0ef4e555bc6a4dc2151e8cf367e73363a4b8a77502b0950a61f8bcce4
40,boundary,1,É comum sentir enjoo ao usar o Junno?,0.8201281428337097,97993fa215ef279a3fabe49367b920fbeaa4e3559d6fa0c566a50f64fc09ce61
40,boundary,2,"Como aliviar as cólicas da minha bebê, sendo esta a minha primeira filha?",0.8471457958221436,0d1cbf78494881a435c67d338ffd5da9f92ff5397703999989a93853ccf248fe
40,boundary,3,"Se o bebê vomitar de barriga para baixo, o líquido consegue sair?",0.8612674474716187,422692c32744a675b19a1ea26ede66ced319036201b0ce4d06731e67e3905121
40,boundary,4,Você está sentindo enjoo?,0.8668966293334961,fcc60e47babd80a75be2841674ec25d80067291fada835f3a59368a45010ef28
40,boundary,5,"É normal estar há 3 dias saindo muco, com dores no baixo ventre e sem dilatação?",0.8732858896255493,ce95d01355f77c31b716f2cb3b1380a1bffce8575706c0002934e5b44b163c83
40,central,1,"É normal parar de sentir dor com seis semanas de gravidez, estando com sete semanas?",0.9802904725074768,3448da6adbe6ffdfb139031df4e17dfe3953ae03a2180b89ed18ebadf13b1d80
40,central,2,É normal que os enjoos no início da gravidez impeçam de comer?,0.9792344570159912,2b696d7272b5a9f97b6e8cdaba2ffa5ab326fdfa7a694fd9c171a2e9e3c05a7c
40,central,3,É normal sentir mais sofrimento nesta gravidez do que na primeira gravidez?,0.9775928258895874,182c8452d36da1e2e03ddbb4b5caa87a780885a877ce879e6d718cac25f34baf
40,central,4,"É normal não sentir cólicas nesta quarta gravidez, como aconteceu nas gestações anteriores?",0.9775259494781494,834edfa71bacfde868162432654b307383a36a41f60e7ca6de3e80bf245c374d
40,central,5,"Na gravidez de 5 semanas, é normal sentir tanta dor a ponto de quase não conseguir caminhar e ter dificuldade para defecar?",0.9770083427429199,4465734620a904af62c2c7413b32497e2f877e9b1eab295ef9cad481fd6f8262
41,boundary,1,Quem tem H. pylori pode tomar VT K10?,0.7830565571784973,e627af0364534eb842512e8491b494e2b0ac4e87e9dccc50b631da097d753d48
41,boundary,2,"O que o Timmy tem para precisar tomar remédio e consumir leite, manteiga e pão especiais?",0.8060340881347656,cc4666a8e5d33b8522dce37a275232991d36dc7a52de45b4c014f2e68e6709ae
41,boundary,3,"Quando o doutor fala em mate, ele se refere ao chimarrão ou ao chá-mate?",0.8331929445266724,8cb4f270554b635f0deae609addc3213ef0408d213c3780a7d2f1d18ccf86412
41,boundary,4,Um bebê de 1 mês pode tomar água após as mamadas?,0.838111400604248,3597c2495147639645ccf01e45be4523591afac18909f0a08a8ae967cdb7c0c7
41,boundary,5,"Depois do parto, a mulher pode ir à piscina?",0.8625397682189941,c1c818794d78d735bc258af1703dcfc755bac9a19ff28230c7771a56a37bf824
41,central,1,Quais chás uma gestante pode tomar?,0.9760832190513611,748835d5ff7dac219f96056b9141cf0f737bcc156870762af8127ce4bb011679
41,central,2,Quais chás estão sendo tomados durante a gravidez?,0.9755265116691589,4f99499d540619d91d5bb7dde9c7102223697603d92473fbaf0545a760abf6e7
41,central,3,Gestantes podem tomar chá de hortelã?,0.9741250276565552,18d7d6766a8d4522ed59e95f1dd3ced4cc808f1513f87cb8a8ceec62818b082d
41,central,4,Gestantes podem tomar chá de erva-doce?,0.9726289510726929,16996080a9e032bd71dda0bcf7eeab92283db9f641e685e514dbba08c95769cd
41,central,5,"Durante o primeiro mês de gravidez, pode-se tomar chá?",0.9725161790847778,d7c169bce6bbca6004f8bb28415e959b0e061a701fa0be92253d0aa7cc8e0b0c
42,boundary,1,"Qual foi a causa da morte da Sofia, filha da cantora Lexa?",0.8111132383346558,1bf016806742248de254a7fa776b7390fa2b3d417951558a65edc1f2ee05856a
42,boundary,2,Onde Ana Hickmann disse que estava grávida?,0.8683923482894897,3f82ed2bc3a95e3308504231df8ed30beaf567f445e0fc64597c2d22fac7d68f
42,boundary,3,A Isabel pretende ter mais filhos?,0.9021245241165161,f9446cb2da9bcd36defaa9d46b442a92730c2cc53e5eb2395061b7256002e0ba
42,boundary,4,Por que a senhora decidiu engravidar depois da Natália Valente?,0.9022042155265808,ef37f87b4f5272cacea1ecc9eafab15670bae9e13447763e875d5ceb06763754
42,boundary,5,Por que as coisas são só para a Sara e não para o Timi?,0.9050813913345337,21b3ae6e6530aad8eb5c0520935889377de868cf4669d43088acc085c4e947ce
42,central,1,A Tia Sara está grávida de verdade?,0.9840067625045776,b0fc0f4e4552e7157b65ebd97d71c5667a7291acb483e1a3d26835e8cbb7a64e
42,central,2,A tia Sara está realmente grávida?,0.9836772680282593,cf28fc30d07cf22f91576ee56954f3d89ab80db73a5ecb1ca4e7b81664a66695
42,central,3,Tia Sara está grávida de verdade?,0.9823306798934937,2785a9db97d71e1b48ca47564b7575c299af3262d12737e11ae57ddebed7253d
42,central,4,A tia Sara está grávida mesmo?,0.9816789627075195,eee9bea7117daba0d3c3a3c82ca3a059ed7135c5800ed4803a90ca6d203c8330
42,central,5,A tia Sara está grávida novamente?,0.9811663031578064,3c24ec82dfb3f609a4219eaf45f1341f597fb3d682cd00cec9000a12dfdb76b3
43,boundary,1,Houve atraso menstrual antes do sangramento?,0.917651891708374,a9624d0ca75d4fe6ef7c26e4a10dae4452a29bc09258a78642afc6835ed5f770
43,boundary,2,"É normal ter seios doloridos, escurecidos e com veias dilatadas depois do ciclo menstrual, mesmo após cinco testes de gravidez negativos?",0.9180548191070557,18688d99bb5fd2e1f034d395a9e03ce6f07bf710eb9c59ec38a737d3f5ddf72a
43,boundary,3,Esse teste pode ser feito perto da menstruação ou faltando 10 dias para ela descer?,0.919620156288147,ddd653e45c2ec77237c2a23d81cd78fbdcb238e7be328ade784cac536c5ac667
43,boundary,4,Com quantos dias de gravidez ou de atraso menstrual esse teste foi feito?,0.9312702417373657,72c6ce5d502d89a5d8c18c80b823294db64671d540919f3c4d1959eda90b1773
43,boundary,5,"Com 10 dias de atraso menstrual, cansaço, sono e urina frequente, isso pode ser gravidez ou menopausa, mesmo tendo miomas?",0.9314224123954773,468c1c90cdf2a2344893baee0230625bd754fb9b51ed9778abff2e672e8efb8a
43,central,1,É possível estar grávida mesmo com 18 dias de atraso menstrual e teste de gravidez negativo?,0.994669497013092,5a86c21c4449c1a793c53bcaa7a85495740338d653080ed0f7423d3ab4a64d98
43,central,2,"É possível estar grávida com a menstruação atrasada há um mês, mesmo com teste de gravidez negativo?",0.9946480393409729,30f62d4debe61b727d825a3906a945d81768701cef8cf366a0f750329dc5f22e
43,central,3,É possível estar grávida mesmo com 13 dias de atraso menstrual e teste de gravidez negativo?,0.9945300221443176,91ce40f15d955703b53a9a4899493fc15df1d26dc537abf83ec8fd02debb7aca
43,central,4,É possível estar grávida mesmo com a menstruação atrasada há 1 mês e 14 dias e com teste de gravidez negativo?,0.9944252967834473,839e5fd664e96957cfb5afbc83c1876089e4dc0fb9cb36caec12694507881346
43,central,5,É possível estar grávida mesmo com o teste de gravidez negativo e a menstruação atrasada?,0.9941356778144836,aeb9ce7cc10ccab71ace590c8f46f8f75b7b2813848676823e12c89e2623d9a8
44,boundary,1,O que é a substância que ele passa no rosto quando você coloca isso na mão dele?,0.7886867523193359,b98202253a6b83bd84703301e3dc6d6d480600c958cab5bb9d65a3fdf4d54585
44,boundary,2,Uma mulher com esse quadro poderia morrer em casa?,0.8080151081085205,d856a307b2b5d8c250326c483849c4af3e3ff1185d9c241cab1a625c05e80b6f
44,boundary,3,Por que as crianças não gostam de ficar com o braço coberto e o descobrem mesmo depois de serem cobertas várias vezes?,0.8214237093925476,5719f199b034372d3051d03318025b34306084c755027d1639b5d014899806f6
44,boundary,4,Ela poderia ter chamado uma ambulância para levá-la a um hospital?,0.8255668878555298,d77dd9fc2c3506b1f08fc3bc6c88d356c7adaf765152d6ea3ed1f23cb7dca14b
44,boundary,5,Estão ignorando o fato de que a própria mulher pode morrer?,0.8466225266456604,ae209c20f19ab50401072e25a3f952a9fda3557b977c3f3b061b184ae5aadd4b
44,central,1,A remoção da placenta é feita com a mulher ainda viva?,0.982825756072998,649deeab99d84a990f2874e1e2f6ca288e63dba2b23a0506b64f90c3b97ddcf1
44,central,2,A placenta deve ser retirada logo após o nascimento do bebê?,0.9808531999588013,87c4accc342646505dc7e6865c7b3fe4e95940c11910b1bc5ac1dc000dbed3c6
44,central,3,A remoção da placenta é feita para evitar que a mulher morra?,0.9807078838348389,12f6f712a9ed81c39cf75e3028a937b2a8a78e3016e5203bd96eb39167631f9a
44,central,4,O cirurgião realmente coloca a mão dentro do útero para remover a placenta?,0.9788773059844971,796a82bec1293445f2fe465718c043f241a38656773eb42e3b7a9a56950e5e2b
44,central,5,Para que serve a remoção da placenta?,0.9781957864761353,3f3e56d2ac509d62fedcf9d03c7c1f7dab5a8b2e6a5f6c155f68d174e888259e
45,boundary,1,Uma criança diagnosticada com doença falciforme tem direito à vacina pelo SUS?,0.8026350736618042,494c643ff6c3c1e263055533b12b426a9d7f3dd297ce2b1c3822da670960bef4
45,boundary,2,"Em uma gestante de 34 anos, com 35 semanas de gestação, dor abdominal intensa, sangramento escuro, hipertensão no pré-natal e tônus uterino aumentado, qual é a principal hipótese diagnóstica?",0.8403288125991821,aa75400eceb656a4c669307391e31b17d98d44b257f5c000fb5efcb40c53847f
45,boundary,3,Existe algum médico em Bauru/SP que atenda pelo Bradesco Saúde e faça pré-natal?,0.8722990155220032,d94ab34a6109c6b379b51f7e211c2e0b3c67610af99e33a1033a2d28c507044a
45,boundary,4,Existe risco de a gestante ficar deficiente se se mexer durante a raqui anestesia?,0.878244161605835,84e9d6fd33ee508c0feda7ef7f77390785224b083362d12472fabfebeab13cde
45,boundary,5,"Se meu endereço foi atualizado e não aparece mais como Nova Iguaçu, ainda vou encontrar essa barreira para marcar as consultas e exames do pré-natal no SUS?",0.8876669406890869,e27a7d07590b345c94994f048a593a499458dbe3b884e2b4ddd42b7a1134a5cd
45,central,1,"No SUS, a gestante tem essa opção de escolha em relação ao parto?",0.9842497110366821,44ddec4434e97a5fc4b8c7bebce03c3a8e3ec05c56c52b6ec1ed4e5abb2f3866
45,central,2,"É possível escolher o tipo de parto, como a cesárea, pelo SUS?",0.9834871292114258,0aba7277565f6af3b7061aaf7bb53040711b4c8a6e73e5a1ae6703985e632a5a
45,central,3,O que é preciso fazer para conseguir uma cesariana por escolha pelo SUS?,0.9802273511886597,5fb7bc3506e25f75ce6bdf0507b83976462700b2fed874a73aa4f86d62161d02
45,central,4,"No SUS, a gestante pode escolher a posição em que vai parir?",0.9791889190673828,c4af372493dc2ba898d247278e0bc2649b606b6d6bd8303a3ec4be073ac9d6c3
45,central,5,"É verdade que, mesmo com a lei da cesariana, é obrigatório ter parto normal pelo SUS?",0.9780272245407104,852aeb2d3426ef7fdcc203db59e9301be74f5a49ce213ee26592aa35378a04f0
46,boundary,1,"Se a mãe é A+ e o pai é B+, com filhos B+, isso pode causar icterícia no feto?",0.7656463384628296,15457a03c30608a2a301a21fff895354b26c756f4fb88a4715c0daefa6505ce0
46,boundary,2,O iodo vencido pode ser administrado ao meu filho?,0.7951226234436035,8f63bdef9d37306180c9ac4cb202d3f17212155ef4cf6ef3e8c3b2fa9efb3a70
46,boundary,3,Esses pontinhos abertos após a cesárea vão fechar sozinhos?,0.8407143354415894,ed25e2253c1ef1a0c93e2c1d7cd6a36bb46aab364c31f3bed2aac5b1cc01ba96
46,boundary,4,Uma mulher que nunca teve filho pode ter mastite?,0.8474297523498535,e608275bc8928f721c399acf6bdd2b3b205e2f7cb1cf97b3805298bcf7234eac
46,boundary,5,É possível cuidar de uma criança autista de 4 anos e de um bebê ao mesmo tempo ao ter outro filho?,0.8481077551841736,7c3dcb9db53f822ddee841a4913c02619f0748319fa1087dc1c041d6a756bcf0
46,central,1,Você vai ter mais um filho?,0.9870232343673706,5d7930955c46d19a76f91b85321df3c5d0ed3bba866dd428bee4812cdf939a62
46,central,2,Você vai ter outro filho?,0.9866986274719238,19ec638a5e46ea7ad8c02b027ed7975247842ffa3c6c72d57c5955d7b8d65b35
46,central,3,Você pode ter outro filho?,0.9860104918479919,56bc4a89443bb98162945346150e8152e4ca3ab173c718817691022365ab9394
46,central,4,A pessoa planeja ter mais um filho?,0.9858667850494385,20d2368b88dfcaa27c89d0ea696600e26707367ff066c7f357ff40754a92f21e
46,central,5,Você vai ter outro bebê?,0.9839930534362793,8bbd24763ae9a7d7bb5bf128c23ab648f2d689b4010d1194b5f47127f5a53044
47,boundary,1,"A respiração da florzinha foi feita até a fase expulsiva e, no expulsivo, foi feita a respiração em J?",0.8128437995910645,aad3d8e3e59ea72165b60502e58404b7271982613422627dd8ab56201a3426f2
47,boundary,2,"Toda mãe é assim, de achar que, se tivesse um filho, seria como uma gravidez na adolescência?",0.8679161071777344,b8edd18a3faf6d321eaffbae4c23eb9dc2a0b99cac3135b31c50edc5ec3a5b4d
47,boundary,3,O que é sepse neonatal?,0.8816561102867126,871d557e471a18b11911e9cae6de0f93b35d4d6abf4d0c5a98dab01fd8a0599c
47,boundary,4,Como é feito o tratamento da sepse neonatal?,0.8818151950836182,c8c154f430681c4c28359f929a3cf920d20736f838cb861a7d82c2304eecca8a
47,boundary,5,O que você fez durante a gravidez para ser assim e dilatar tão rápido sem sentir nada?,0.8854107856750488,4f2b8c04ea39a177d77a08bb1678cef7ffb11abaf361b121df7d7ee0ab17ccb9
47,central,1,O bebê consegue respirar naturalmente?,0.9767187833786011,448084fff36a2f1b6b54d627b6365f3be06d3c230ff5d39bcfc8512815c128ba
47,central,2,O bebê já deixou de usar oxigênio?,0.9754545092582703,5b5d484e45415aa142298bca801c376006cb334046566f3cadcd65f00ecdc735
47,central,3,Por que o bebê ainda está usando oxigênio?,0.9739919304847717,ba59404a1cf0422e019523fb8613004008116a59418c659be3442b7c905eb48f
47,central,4,Por que não tiram um pouco para o bebê respirar?,0.9734695553779602,abe6fe35f997ea08b5d9a117d9d7c3765aef2f56f15cbfe5991d1b98d80e1aa2
47,central,5,Por que o bebê ainda está precisando de oxigênio?,0.9727671146392822,8dfe37e8d1c3ae8bbd33a50cfce8fe7e8bbba5f924528248f2579b5a29ae6b8f
